127,0.911386,-0.750105,0.161281,0.225881
128,0.904818,-0.770500,0.134318,0.202625
129,0.898021,-0.790144,0.107877,0.179862
130,0.890991,-0.809007,0.081984,0.157611
131,0.883751,-0.827066,0.056685,0.135916
132,0.876304,-0.844323,0.031981,0.114771
133,0.868620,-0.860726,0.007894,0.094194
134,0.860726,-0.876304,-0.015578,0.074180
135,0.852630,-0.890990,-0.038360,0.054799
136,0.844323,-0.904818,-0.060494,0.036004
137,0.835793,-0.917741,-0.081948,0.017824
138,0.827066,-0.929762,-0.102696,0.000280
139,0.818145,-0.940871,-0.122726,-0.016620
140,0.809007,-0.951039,-0.142032,-0.032875
141,0.799670,-0.960291,-0.160621,-0.048495
142,0.790144,-0.968565,-0.178421,-0.063411
143,0.780428,-0.975911,-0.195483,-0.077681
144,0.770501,-0.982270,-0.211769,-0.091268
145,0.760392,-0.987676,-0.227284,-0.104182
146,0.750105,-0.992101,-0.241996,-0.116394
147,0.739624,-0.995546,-0.255922,-0.127925
148,0.728955,-0.998019,-0.269064,-0.138781
149,0.718116,-0.999488,-0.281372,-0.148915
150,0.707107,-1.000000,-0.292893,-0.158376
151,0.695902,-0.999488,-0.303586,-0.167128
152,0.684534,-0.998019,-0.313484,-0.175206
153,0.673006,-0.995546,-0.322540,-0.182566
154,0.661307,-0.992101,-0.330794,-0.189251
155,0.649436,-0.987676,-0.338240,-0.195258
156,0.637414,-0.982270,-0.344857,-0.200567
157,0.625241,-0.975911,-0.350670,-0.205208
158,0.612899,-0.968565,-0.355666,-0.209168
159,0.600409,-0.960291,-0.359882,-0.212486
160,0.587778,-0.951039,-0.363261,-0.215108
161,0.575002,-0.940871,-0.365869,-0.217102
162,0.562074,-0.929762,-0.367689,-0.218452
163,0.549013,-0.917741,-0.368727,-0.219166
164,0.535824,-0.904818,-0.368994,-0.219255
165,0.522492,-0.890991,-0.368498,-0.218730
166,0.509032,-0.876304,-0.367272,-0.217624
167,0.495452,-0.860726,-0.365274,-0.215896
168,0.481753,-0.844324,-0.362571,-0.213613
169,0.467922,-0.827067,-0.359144,-0.210757
170,0.453983,-0.809008,-0.355025,-0.207361
171,0.439936,-0.790144,-0.350208,-0.203419
172,0.425775,-0.770501,-0.344726,-0.198963
173,0.411507,-0.750105,-0.338598,-0.194013
174,0.397142,-0.728955,-0.331813,-0.188556
175,0.382684,-0.707107,-0.324423,-0.182645
176,0.368119,-0.684535,-0.316416,-0.176266
177,0.353468,-0.661307,-0.307838,-0.169466
178,0.338735,-0.637414,-0.298679,-0.162232
179,0.323915,-0.612899,-0.288984,-0.154609
180,0.309011,-0.587778,-0.278767,-0.146609
181,0.294036,-0.562074,-0.268038,-0.138240
182,0.278990,-0.535824,-0.256834,-0.129538
183,0.263870,-0.509032,-0.245163,-0.120509
184,0.248685,-0.481753,-0.233067,-0.111193
185,0.233443,-0.453983,-0.220540,-0.101581
186,0.218142,-0.425775,-0.207633,-0.091722
187,0.202784,-0.397142,-0.194358,-0.081625
188,0.187378,-0.368119,-0.180741,-0.071314
189,0.171928,-0.338735,-0.166806,-0.060810
190,0.156433,-0.309011,-0.152579,-0.050135
191,0.140899,-0.278990,-0.138092,-0.039318
192,0.125332,-0.248685,-0.123354,-0.028365
193,0.109734,-0.218142,-0.108408,-0.017316
194,0.094107,-0.187378,-0.093271,-0.006183
195,0.078458,-0.156433,-0.077975,0.005005
196,0.062790,-0.125332,-0.062542,0.016231
197,0.047106,-0.094107,-0.047001,0.027468
198,0.031411,-0.062791,-0.031380,0.038694
199,0.015707,-0.031411,-0.015703,0.049889
200,0.000000,-0.000000,-0.000000,0.061028
201,-0.015707,0.031409,0.015703,0.072088
202,-0.031410,0.062789,0.031379,0.083049
203,-0.047106,0.094106,0.047000,0.093886
204,-0.062790,0.125331,0.062541,0.104579
205,-0.078458,0.156432,0.077975,0.115107
206,-0.094107,0.187378,0.093271,0.125443
207,-0.109734,0.218142,0.108408,0.135573
208,-0.125331,0.248685,0.123354,0.145468
209,-0.140898,0.278990,0.138092,0.155118
210,-0.156432,0.309011,0.152579,0.164485
211,-0.171928,0.338734,0.166806,0.173567
212,-0.187378,0.368119,0.180741,0.182334
213,-0.202784,0.397141,0.194358,0.190769
214,-0.218142,0.425775,0.207633,0.198851
215,-0.233442,0.453982,0.220540,0.206562
216,-0.248685,0.481752,0.233067,0.213895
217,-0.263869,0.509031,0.245162,0.220804
218,-0.278990,0.535823,0.256833,0.227301
219,-0.294035,0.562073,0.268038,0.233351
220,-0.309011,0.587778,0.278767,0.238951
221,-0.323915,0.612898,0.288984,0.244069
222,-0.338734,0.637413,0.298679,0.248702
223,-0.353468,0.661307,0.307838,0.252842
224,-0.368119,0.684534,0.316415,0.256447
225,-0.382683,0.707107,0.324423,0.259537
226,-0.397142,0.728955,0.331813,0.262068
227,-0.411507,0.750105,0.338598,0.264060
228,-0.425775,0.770501,0.344726,0.265465
229,-0.439936,0.790144,0.350208,0.266302
230,-0.453982,0.809007,0.355025,0.266554
231,-0.467922,0.827066,0.359144,0.266197
232,-0.481752,0.844323,0.362571,0.265240
233,-0.495451,0.860725,0.365274,0.263657
234,-0.509032,0.876304,0.367272,0.261473
235,-0.522492,0.890990,0.368498,0.258625
236,-0.535824,0.904818,0.368994,0.255160
237,-0.549013,0.917741,0.368727,0.251052
238,-0.562073,0.929762,0.367689,0.246294
239,-0.575002,0.940871,0.365869,0.240883
240,-0.587778,0.951039,0.363261,0.234817
241,-0.600409,0.960291,0.359882,0.228116
242,-0.612898,0.968565,0.355666,0.220720
243,-0.625241,0.975911,0.350671,0.212690
244,-0.637413,0.982270,0.344857,0.203991
245,-0.649436,0.987676,0.338240,0.194642
246,-0.661306,0.992101,0.330795,0.184622
247,-0.673005,0.995546,0.322540,0.173954
248,-0.684534,0.998019,0.313485,0.162649
249,-0.695902,0.999488,0.303586,0.150668
250,-0.707107,1.000000,0.292893,0.138064
251,-0.718115,0.999488,0.281373,0.124805
252,-0.728955,0.998019,0.269064,0.110934
253,-0.739624,0.995546,0.255922,0.096410
254,-0.750105,0.992101,0.241996,0.081282
255,-0.760392,0.987677,0.227285,0.065552
256,-0.770500,0.982270,0.211770,0.049204
257,-0.780428,0.975912,0.195484,0.032271
258,-0.790144,0.968565,0.178421,0.014751
259,-0.799669,0.960291,0.160622,-0.003317
260,-0.809007,0.951040,0.142033,-0.021983
261,-0.818145,0.940872,0.122727,-0.041173
262,-0.827066,0.929763,0.102697,-0.060895
263,-0.835793,0.917741,0.081949,-0.081142
264,-0.844323,0.904818,0.060495,-0.101900
265,-0.852630,0.890991,0.038361,-0.123145
266,-0.860726,0.876304,0.015579,-0.144844
267,-0.868619,0.860726,-0.007893,-0.167040
268,-0.876304,0.844324,-0.031980,-0.189658
269,-0.883751,0.827067,-0.056684,-0.212701
270,-0.890990,0.809008,-0.081983,-0.236146
271,-0.898020,0.790145,-0.107876,-0.259997
272,-0.904818,0.770501,-0.134317,-0.284207
273,-0.911386,0.750106,-0.161281,-0.308753
274,-0.917741,0.728956,-0.188785,-0.333655
275,-0.923879,0.707107,-0.216772,-0.358856
276,-0.929762,0.684535,-0.245227,-0.384345
277,-0.935427,0.661307,-0.274119,-0.410092
278,-0.940871,0.637414,-0.303457,-0.436109
279,-0.946078,0.612899,-0.333178,-0.462337
280,-0.951039,0.587779,-0.363260,-0.488756
281,-0.955777,0.562074,-0.393703,-0.515370
282,-0.960291,0.535824,-0.424467,-0.542142
283,-0.964544,0.509032,-0.455512,-0.569036
284,-0.968565,0.481753,-0.486812,-0.596031
285,-0.972358,0.453983,-0.518376,-0.623137
286,-0.975911,0.425775,-0.550136,-0.650294
287,-0.979206,0.397142,-0.582064,-0.677475
288,-0.982270,0.368119,-0.614151,-0.704679
289,-0.985104,0.338735,-0.646369,-0.731880
290,-0.987676,0.309012,-0.678665,-0.759031
291,-0.990005,0.278991,-0.711014,-0.786113
292,-0.992101,0.248686,-0.743415,-0.813130
293,-0.993958,0.218143,-0.775815,-0.840033
294,-0.995546,0.187379,-0.808167,-0.866782
295,-0.996899,0.156433,-0.840466,-0.893378
296,-0.998019,0.125332,-0.872687,-0.919801
297,-0.998880,0.094107,-0.904772,-0.946000
298,-0.999488,0.062791,-0.936697,-0.971956
299,-0.999861,0.031411,-0.968451,-0.997665
300,-1.000000,0.000000,-1.000000,-1.023100
301,-0.999861,-0.031410,-1.031272,-1.048193
302,-0.999488,-0.062790,-1.062278,-1.072965
303,-0.998880,-0.094107,-1.092986,-1.097390
304,-0.998019,-0.125331,-1.123350,-1.121426
305,-0.996899,-0.156432,-1.153332,-1.145045
306,-0.995546,-0.187378,-1.182924,-1.168244
307,-0.993958,-0.218142,-1.212100,-1.191006
308,-0.992101,-0.248685,-1.240786,-1.213262
309,-0.990005,-0.278990,-1.268995,-1.235033
310,-0.987676,-0.309011,-1.296688,-1.256287
311,-0.985104,-0.338734,-1.323838,-1.277005
312,-0.982270,-0.368119,-1.350389,-1.297137
313,-0.979206,-0.397141,-1.376347,-1.316697
314,-0.975911,-0.425775,-1.401686,-1.335665
315,-0.972358,-0.453982,-1.426340,-1.353984
316,-0.968565,-0.481752,-1.450317,-1.371669
317,-0.964544,-0.509031,-1.473576,-1.388685
318,-0.960291,-0.535824,-1.496115,-1.405038
319,-0.955777,-0.562074,-1.517851,-1.420653
320,-0.951039,-0.587778,-1.538818,-1.435570
321,-0.946078,-0.612899,-1.558977,-1.449759
322,-0.940871,-0.637412,-1.578284,-1.463181
323,-0.935427,-0.661306,-1.596733,-1.475838
324,-0.929762,-0.684534,-1.614296,-1.487708
325,-0.923880,-0.707106,-1.630986,-1.498812
326,-0.917741,-0.728955,-1.646695,-1.509049
327,-0.911387,-0.750105,-1.661491,-1.518492
328,-0.904818,-0.770500,-1.675318,-1.527094
329,-0.898021,-0.790144,-1.688164,-1.534847
330,-0.890991,-0.809007,-1.699997,-1.541728
331,-0.883751,-0.827066,-1.710817,-1.547740
332,-0.876304,-0.844323,-1.720627,-1.552895
333,-0.868620,-0.860725,-1.729345,-1.557117
334,-0.860726,-0.876304,-1.737030,-1.560468
335,-0.852630,-0.890990,-1.743620,-1.562896
336,-0.844324,-0.904817,-1.749141,-1.564429
337,-0.835793,-0.917740,-1.753533,-1.565014
338,-0.827067,-0.929762,-1.756829,-1.564688
339,-0.818146,-0.940871,-1.759016,-1.563445
340,-0.809008,-0.951039,-1.760047,-1.561241
341,-0.799670,-0.960291,-1.759961,-1.558121
342,-0.790144,-0.968565,-1.758709,-1.554040
343,-0.780428,-0.975911,-1.756340,-1.549050
344,-0.770501,-0.982270,-1.752771,-1.543074
345,-0.760392,-0.987676,-1.748069,-1.536182
346,-0.750105,-0.992101,-1.742206,-1.528351
347,-0.739624,-0.995546,-1.735169,-1.519570
348,-0.728955,-0.998019,-1.726974,-1.509857
349,-0.718116,-0.999488,-1.717604,-1.499200
350,-0.707107,-1.000000,-1.707107,-1.487651
351,-0.695903,-0.999488,-1.695390,-1.475117
352,-0.684535,-0.998019,-1.682554,-1.461701
353,-0.673006,-0.995546,-1.668552,-1.447360
354,-0.661307,-0.992101,-1.653408,-1.432119
355,-0.649437,-0.987677,-1.637113,-1.415970
356,-0.637414,-0.982270,-1.619684,-1.398932
357,-0.625241,-0.975912,-1.601153,-1.381037
358,-0.612899,-0.968565,-1.581464,-1.362232
359,-0.600409,-0.960291,-1.560700,-1.342599
360,-0.587778,-0.951039,-1.538818,-1.322094
361,-0.575002,-0.940871,-1.515874,-1.300775
362,-0.562074,-0.929762,-1.491836,-1.278610
363,-0.549013,-0.917741,-1.466754,-1.255646
364,-0.535824,-0.904818,-1.440642,-1.231898
365,-0.522492,-0.890991,-1.413483,-1.207347
366,-0.509032,-0.876304,-1.385336,-1.182052
367,-0.495452,-0.860726,-1.356178,-1.155987
368,-0.481753,-0.844324,-1.326076,-1.129218
369,-0.467922,-0.827067,-1.294989,-1.101701
370,-0.453983,-0.809008,-1.262990,-1.073509
371,-0.439936,-0.790145,-1.230080,-1.044637
372,-0.425775,-0.770501,-1.196276,-1.015102
373,-0.411507,-0.750106,-1.161613,-0.984933
374,-0.397142,-0.728956,-1.126098,-0.954136
375,-0.382684,-0.707107,-1.089791,-0.922767
376,-0.368119,-0.684535,-1.052654,-0.890783
377,-0.353468,-0.661307,-1.014775,-0.858268
378,-0.338735,-0.637414,-0.976148,-0.825212
379,-0.323915,-0.612899,-0.936814,-0.791651
380,-0.309011,-0.587778,-0.896790,-0.757598
381,-0.294036,-0.562074,-0.856109,-0.723080
382,-0.278990,-0.535824,-0.814814,-0.688135
383,-0.263870,-0.509032,-0.772902,-0.652753
384,-0.248685,-0.481753,-0.730438,-0.616996
385,-0.233443,-0.453983,-0.687425,-0.580859
386,-0.218142,-0.425775,-0.643918,-0.544390
387,-0.202784,-0.397142,-0.599926,-0.507594
388,-0.187378,-0.368119,-0.555498,-0.470511
389,-0.171928,-0.338735,-0.510663,-0.433166
390,-0.156433,-0.309012,-0.465445,-0.395573
391,-0.140899,-0.278991,-0.419890,-0.357772
